,lfc_R,lfc_atlas,lfc_difference,padj_R,padj_atlas,Direction_R,Direction_atlas,Direction_match
PRUPE_6G353100,-0.909708131577702,-0.8,0.10970813157770198,0.0495571257077413,0.0465074009128802,NS,Down,False
PRUPE_4G101900,1.20964275051096,1.1,0.10964275051095984,2.70347712842784e-05,1.87027709157528e-05,Up,Up,True
PRUPE_6G028000,1.20943988676746,1.1,0.10943988676745997,0.0001326829415359,0.000102123244525028,Up,Up,True
PRUPE_4G193800,-1.20922279540823,-1.1,0.10922279540822988,0.0017432744345106,0.0019073572934438,Down,Down,True
PRUPE_7G198400,-1.10915397846472,-1.0,0.10915397846471997,0.0001855150448564,0.000124827590817839,Down,Down,True
PRUPE_3G048300,-1.20915187388024,-1.1,0.10915187388023995,0.0018905474167573,0.0019845642938237,Down,Down,True
PRUPE_7G040100,-1.30914714993177,-1.2,0.10914714993177,0.0025929994223656,0.0029510138799431,Down,Down,True
PRUPE_4G054100,1.1089443761782,1.0,0.10894437617820008,0.0048832768339507,0.0036083302053727,Up,Up,True
PRUPE_2G041200,-1.10864361985421,-1.0,0.10864361985421,0.0397865699923853,0.0435279482812724,Down,Down,True
PRUPE_1G321900,1.10798994603143,1.0,0.10798994603142997,0.0234899266678418,0.0217357061512512,Up,Up,True
PRUPE_3G053000,-0.90743505581726,-0.8,0.10743505581725998,0.0278242593903709,0.0242152402552415,NS,Down,False
PRUPE_2G043600,-1.20716633510968,-1.1,0.10716633510967988,0.0233976048738835,0.0204715575120896,Down,Down,True
PRUPE_3G270500,-1.20693905304774,-1.1,0.10693905304773987,0.0003286029434221,0.000289723061531897,Down,Down,True
PRUPE_4G103000,-1.40689465358679,-1.3,0.10689465358678985,4.15768548847237e-08,2.05921269779148e-08,Down,Down,True
PRUPE_8G266600,-0.90637431637592,-0.8,0.10637431637591999,0.0135037531085795,0.0133313162790875,NS,Down,False
PRUPE_8G252500,1.00637219440877,0.9,0.10637219440877,0.0065766614669258,0.0049472586063066,Up,Up,True
PRUPE_7G034300,1.70631153136947,1.6,0.1063115313694698,5.83178468944371e-07,6.33610720986394e-07,Up,Up,True
PRUPE_1G239900,-0.905602647557181,-0.8,0.10560264755718096,0.0202446138823535,0.0171222829303707,NS,Down,False
PRUPE_2G100800,1.10555305669397,1.0,0.10555305669396997,0.0065906730847114,0.0049688937589856,Up,Up,True
PRUPE_1G236600,-1.10527014677678,-1.0,0.10527014677678004,0.0039512569462563,0.0029604493521237,Down,Down,True
PRUPE_6G223400,-1.90520188405427,-1.8,0.10520188405426989,2.0955007780971303e-15,8.85692973982872e-16,Down,Down,True
PRUPE_1G525500,-1.1051880704239,-1.0,0.1051880704239001,0.0001457527880736,0.00010770374561562,Down,Down,True
PRUPE_4G092800,0.905140683025379,0.8,0.10514068302537893,0.0339617535251919,0.0336307942968798,NS,Up,False
PRUPE_8G223900,-1.20491149070587,-1.1,0.10491149070586991,0.0034922051843014,0.0028670668719228,Down,Down,True
PRUPE_1G547100,1.10468975125971,1.0,0.10468975125971003,0.0241795439554598,0.0227129961402935,Up,Up,True
PRUPE_3G001400,1.30423052775066,1.2,0.1042305277506601,0.000710662042022,0.000630318754703404,Up,Up,True
PRUPE_5G013100,-1.00416477198043,-0.9,0.10416477198043006,0.0207391361590859,0.0211479881546379,Down,Down,True
PRUPE_5G002800,-1.00412984763034,-0.9,0.10412984763033994,0.0335272004198805,0.0359148577211961,Down,Down,True
PRUPE_1G552600,-1.40411010493366,-1.3,0.10411010493365991,3.42602863970874e-05,2.94630553632678e-05,Down,Down,True
PRUPE_1G146200,-1.00398267952699,-0.9,0.10398267952698992,0.0080852305238787,0.0064847336433184,Down,Down,True
PRUPE_3G190900,-1.20395245350122,-1.1,0.10395245350121995,1.27928284989848e-05,8.8737255875524e-06,Down,Down,True
PRUPE_3G296000,-0.903820902514337,-0.8,0.10382090251433695,0.0467107700651678,0.0392505140989056,NS,Down,False
PRUPE_7G244300,-1.00381856072366,-0.9,0.10381856072366002,0.0357165869445965,0.0382475520612879,Down,Down,True
PRUPE_8G068400,1.40378149907815,1.3,0.10378149907815004,0.0001865927199767,0.000158920752685493,Up,Up,True
PRUPE_6G137600,-0.803774668395626,-0.7,0.10377466839562599,0.0494521708671149,0.0497517045458312,NS,Down,False
PRUPE_6G100700,1.30372079288838,1.2,0.1037207928883801,0.0001192046813717,7.66714426738834e-05,Up,Up,True
PRUPE_5G044300,-1.00371782817181,-0.9,0.10371782817180997,0.0011732859776484,0.0011005974139929,Down,Down,True
PRUPE_8G268900,-1.10368651782998,-1.0,0.10368651782997995,0.0480666482591223,0.0462008539749061,Down,Down,True
PRUPE_4G032500,-1.10361682823849,-1.0,0.10361682823848994,0.0020354794849041,0.0012265217119049,Down,Down,True
PRUPE_5G039900,-1.70331103874716,-1.6,0.10331103874715986,4.00133359176703e-08,3.53749191148898e-08,Down,Down,True
PRUPE_3G246000,-1.20329223585148,-1.1,0.10329223585147984,0.0133364204184085,0.0129019360268217,Down,Down,True
PRUPE_1G436200,1.20200376550955,1.1,0.10200376550954982,0.0071465748892804,0.0048034754393234,Up,Up,True
PRUPE_7G233000,1.00166240027128,0.9,0.10166240027127993,0.0265173044002218,0.0246647472453923,Up,Up,True
PRUPE_6G188300,1.30153243697272,1.2,0.10153243697271996,0.0023709792183978,0.00248249348727,Up,Up,True
PRUPE_5G076800,2.10116480503628,2.0,0.10116480503628011,5.3778432493142205e-17,9.272639806302759e-18,Up,Up,True
PRUPE_5G034700,-1.6007011652136,-1.5,0.10070116521360006,2.26378235173469e-07,1.86744889293492e-07,Down,Down,True
PRUPE_7G056700,-1.30069758998867,-1.2,0.10069758998866996,4.25136052412103e-06,1.9656109071422e-06,Down,Down,True
PRUPE_5G207900,0.900609406313709,0.8,0.10060940631370896,0.0198487832939252,0.018642002111034,NS,Up,False
PRUPE_1G439300,-1.00052554848041,-0.9,0.10052554848041007,0.0180772399591798,0.0158217033887373,Down,Down,True
PRUPE_6G073300,-1.3001915743975,-1.2,0.10019157439750015,0.0026459619100799,0.002850008112295,Down,Down,True
PRUPE_3G272500,1.59989611648014,1.5,0.09989611648013996,1.6095613558501701e-09,6.98893757103994e-10,Up,Up,True
PRUPE_8G113400,-1.0996919493083,-1.0,0.09969194930829994,0.0047185222491924,0.0031929710224558,Down,Down,True
PRUPE_3G235500,1.0996075511933,1.0,0.09960755119329989,0.0153321911032843,0.011539667473967,Up,Up,True
PRUPE_8G131900,1.09944811843852,1.0,0.09944811843852008,0.0010786405075653,0.000908911336732272,Up,Up,True
PRUPE_1G341100,-0.899375366232783,-0.8,0.09937536623278298,0.00603071507597,0.0041783251898506,NS,Down,False
PRUPE_7G061500,-0.899242162979622,-0.8,0.09924216297962196,0.0280781261619206,0.0280455111875101,NS,Down,False
PRUPE_7G109200,-1.19918749082906,-1.1,0.09918749082905998,0.0178528455173278,0.0167581767501209,Down,Down,True
PRUPE_1G271400,-1.29879052400535,-1.2,0.09879052400534993,0.0048612309642867,0.0050500221562533,Down,Down,True
PRUPE_6G071800,-1.39831242277013,-1.3,0.09831242277012997,0.0002095160708127,0.000186466000025456,Down,Down,True
PRUPE_4G222900,0.897626265364427,0.8,0.09762626536442698,0.0323212984924824,0.0297572810325835,NS,Up,False
PRUPE_7G115300,-0.997502143823334,-0.9,0.097502143823334,0.0370922756963703,0.0381648331447129,NS,Down,False
PRUPE_6G280800,-1.09724013211936,-1.0,0.09724013211935989,0.0008398270246263,0.000769678864795337,Down,Down,True
PRUPE_6G008300,-1.1970757383897,-1.1,0.09707573838969985,0.0008341369371042,0.000549242062068788,Down,Down,True
PRUPE_8G237800,1.29701597048551,1.2,0.09701597048551003,0.0024300564026841,0.0023625269625333,Up,Up,True
PRUPE_1G019100,0.897004531808046,0.8,0.09700453180804591,0.023928976962226,0.0202749241869938,NS,Up,False
PRUPE_4G198000,0.996738449346561,0.9,0.09673844934656095,0.0217407926000469,0.0217803747819762,NS,Up,False
PRUPE_1G495700,-1.09647404278334,-1.0,0.09647404278333993,0.0044272192168417,0.0037383165923087,Down,Down,True
PRUPE_6G321200,-0.896427409285167,-0.8,0.09642740928516691,0.0248318188144993,0.0239129779598292,NS,Down,False
PRUPE_8G142900,-1.29629378679853,-1.2,0.09629378679853007,0.0005328479863663,0.000549242062068788,Down,Down,True
PRUPE_7G137200,-1.4961864236197,-1.4,0.09618642361970009,6.831611758133031e-09,3.4387670745464804e-09,Down,Down,True
PRUPE_5G240000,1.09605519090372,1.0,0.09605519090371994,0.0326621459809318,0.0263604492362623,Up,Up,True
PRUPE_8G260500,-0.99590000109703,-0.9,0.09590000109703001,0.0355522872040474,0.0320738513738727,NS,Down,False
PRUPE_3G202700,1.19580655195852,1.1,0.09580655195851984,0.0131894269208701,0.0096669828872125,Up,Up,True
PRUPE_1G464600,-0.894552988061975,-0.8,0.09455298806197499,0.0129083559202342,0.0118678460115948,NS,Down,False
PRUPE_1G308600,-0.994361200347333,-0.9,0.09436120034733297,0.0013100690467586,0.0011498232516998,NS,Down,False
PRUPE_1G150000,0.894213794388836,0.8,0.09421379438883593,0.0215355241487893,0.0202002058973399,NS,Up,False
PRUPE_6G264500,-0.794046392991837,-0.7,0.09404639299183704,0.0321445721087906,0.0253579373974947,NS,Down,False
PRUPE_4G059400,-1.49364640052438,-1.4,0.09364640052438,1.56746151922343e-05,1.54257204950251e-05,Down,Down,True
PRUPE_4G222100,-0.893428071102352,-0.8,0.09342807110235196,0.0417938561692667,0.0409399672761995,NS,Down,False
PRUPE_4G197800,1.09321952509274,1.0,0.0932195250927399,0.0457790312716983,0.0388485069663672,Up,Up,True
PRUPE_5G024600,-1.49317712220663,-1.4,0.09317712220662999,0.0001227958989895,9.00541168689188e-05,Down,Down,True
PRUPE_1G056600,1.09306660272447,1.0,0.09306660272446998,0.0008215448024072,0.000548146285141413,Up,Up,True
PRUPE_3G202500,0.893023920626412,0.8,0.09302392062641196,0.0474028622980371,0.0364928931791785,NS,Up,False
PRUPE_2G211200,0.992783079948513,0.9,0.09278307994851298,0.0148845913359647,0.0109746742238781,NS,Up,False
PRUPE_7G064800,1.0924794207742,1.0,0.0924794207741999,0.000508034642313,0.000472188102943287,Up,Up,True
PRUPE_3G087500,1.0922824694073,1.0,0.0922824694072999,0.0065580779099997,0.0049042705516163,Up,Up,True
PRUPE_6G297500,-1.09196674808399,-1.0,0.09196674808399008,0.0063702440608748,0.0063748685410594,Down,Down,True
PRUPE_2G085600,-1.19191867466255,-1.1,0.09191867466254999,0.0042912485137125,0.0035039984343296,Down,Down,True
PRUPE_6G126700,1.19182640218352,1.1,0.09182640218352,6.53593929513565e-05,5.58789199867077e-05,Up,Up,True
PRUPE_5G063400,-1.59156628961376,-1.5,0.0915662896137599,6.6961819837895e-08,4.37315730163819e-08,Down,Down,True
PRUPE_1G261100,-0.891105833166831,-0.8,0.09110583316683096,0.0449431111815821,0.0431925509285491,NS,Down,False
PRUPE_2G236000,-0.891060976893488,-0.8,0.09106097689348791,0.0168637710122038,0.0170700321066039,NS,Down,False
PRUPE_7G120700,-0.990730821735026,-0.9,0.090730821735026,0.0054530771833724,0.0053829108477967,NS,Down,False
PRUPE_6G332300,1.09017601383551,1.0,0.0901760138355101,0.0185281244184375,0.014450713483219,Up,Up,True
PRUPE_3G274300,-0.990110179757679,-0.9,0.09011017975767899,0.0031356193783593,0.0029179827035154,NS,Down,False
PRUPE_7G159700,-0.98981029930757,-0.9,0.08981029930757001,9.02451837994709e-05,5.21842551932831e-05,NS,Down,False
PRUPE_8G130700,-1.08963805910431,-1.0,0.08963805910431,0.0016228895604849,0.0011572844201066,Down,Down,True
PRUPE_7G016200,1.08891759604475,1.0,0.08891759604474991,0.0292746955374444,0.0289867086877839,Up,Up,True
ENSRNA049996654,0.988818133513812,0.9,0.08881813351381196,0.0115745205399716,0.0079613817778851,NS,Up,False
PRUPE_6G231700,1.18880507188068,1.1,0.08880507188067988,0.01187577092978,0.0103968646501728,Up,Up,True
PRUPE_6G202700,0.888783980041189,0.8,0.08878398004118893,0.0207552453230063,0.0157529530581182,NS,Up,False
PRUPE_3G035400,-0.988692902012969,-0.9,0.08869290201296898,0.0031329031316277,0.0023459332608035,NS,Down,False
PRUPE_6G303700,0.988572263305391,0.9,0.08857226330539103,0.0190880024966313,0.0198149351427809,NS,Up,False
PRUPE_1G508800,-1.18851824347688,-1.1,0.08851824347687987,0.0001928913885039,0.000105961131810948,Down,Down,True
PRUPE_7G183000,0.888348466579082,0.8,0.08834846657908191,0.0183889957598732,0.0132556670705581,NS,Up,False
PRUPE_2G008400,-1.38824580311452,-1.3,0.0882458031145199,0.0001557032034279,0.000112474181155461,Down,Down,True
PRUPE_5G133200,-1.28777569018903,-1.2,0.08777569018903009,0.0023787674336533,0.0026312625676216,Down,Down,True
PRUPE_7G162300,-0.887660713591155,-0.8,0.0876607135911549,0.0264461413328103,0.0263536038153179,NS,Down,False
PRUPE_5G130800,1.08749239238755,1.0,0.08749239238754991,0.0286073497331104,0.0242152402552415,Up,Up,True
PRUPE_8G256900,-1.18735578538796,-1.1,0.08735578538795985,0.0142322297012829,0.0159788890023571,Down,Down,True
PRUPE_6G162100,-0.987097104680171,-0.9,0.08709710468017096,0.002198097409624,0.0017300214585864,NS,Down,False
PRUPE_2G026800,1.18703788403372,1.1,0.08703788403371981,0.0019023717060195,0.0011498232516998,Up,Up,True
PRUPE_3G160300,0.886937439369816,0.8,0.0869374393698159,0.0136497831216003,0.0097039505966203,NS,Up,False
PRUPE_4G255100,0.986291091794842,0.9,0.08629109179484196,0.0172178119035514,0.0153814104481393,NS,Up,False
PRUPE_3G071600,0.9856927608368,0.9,0.0856927608368,0.0004154057993359,0.000228356121802705,NS,Up,False
PRUPE_7G161900,1.18546700999003,1.1,0.08546700999002987,1.27449103829176e-06,4.88685182853231e-07,Up,Up,True
PRUPE_1G471000,0.885016902276929,0.8,0.08501690227692893,0.0051728423734657,0.004288365341148,NS,Up,False
PRUPE_1G038200,1.38462075591633,1.3,0.08462075591632989,0.0003298625861784,0.000383382131310688,Up,Up,True
PRUPE_7G248400,0.884591421476239,0.8,0.08459142147623899,0.0278242593903709,0.0242152402552415,NS,Up,False
PRUPE_2G288600,-1.08454150142115,-1.0,0.08454150142114991,0.0067338032919276,0.0053478115372704,Down,Down,True
PRUPE_6G264900,-1.28440467205755,-1.2,0.08440467205754998,0.0002871634679598,0.000320811469447654,Down,Down,True
PRUPE_4G058200,-0.884283579068675,-0.8,0.08428357906867501,0.0106283216445328,0.0082591372735138,NS,Down,False
PRUPE_1G545600,-1.08368170021944,-1.0,0.0836817002194401,0.0057057225770907,0.0048365804301962,Down,Down,True
PRUPE_4G083500,1.18363873645298,1.1,0.08363873645297981,0.0042610340950771,0.004086179281417,Up,Up,True
PRUPE_7G158900,-0.883585917207278,-0.8,0.08358591720727793,0.0148678519480204,0.0135632792510473,NS,Down,False
PRUPE_5G133100,-1.2835703909908,-1.2,0.0835703909908001,0.0020502090163162,0.002179784620787,Down,Down,True
PRUPE_8G237900,1.28336519443561,1.2,0.08336519443560997,0.0005235219631386,0.000550785146456925,Up,Up,True
PRUPE_4G109500,-1.18332401958901,-1.1,0.08332401958900992,9.24718616449997e-07,3.01166448472517e-07,Down,Down,True
PRUPE_2G010300,-0.783113499566592,-0.7,0.08311349956659209,0.0286073497331104,0.0280122033107678,NS,Down,False
PRUPE_7G205200,-0.882831763780099,-0.8,0.08283176378009893,0.0490349946778028,0.0482165680253302,NS,Down,False
PRUPE_3G216100,-0.882606985849281,-0.8,0.08260698584928095,0.001316771803849,0.0010598803548377,NS,Down,False
PRUPE_7G246900,-1.58255323596164,-1.5,0.0825532359616401,3.34538951747164e-06,1.7261914662295e-06,Down,Down,True
PRUPE_8G197300,-0.982486269959827,-0.9,0.082486269959827,0.0192839288685638,0.0178647369857158,NS,Down,False
PRUPE_1G128900,-1.18237595862758,-1.1,0.08237595862757985,3.97390754622257e-08,1.02391394910363e-08,Down,Down,True
PRUPE_7G066300,-1.2820243246934,-1.2,0.08202432469340004,0.0017452612136729,0.001978847366351,Down,Down,True
PRUPE_7G235700,0.982016198335641,0.9,0.082016198335641,0.0157877517921258,0.0125959945130298,NS,Up,False
PRUPE_3G209900,-0.881966678871201,-0.8,0.0819666788712009,0.0053889885489126,0.0049042705516163,NS,Down,False
PRUPE_7G170700,-1.18161518766353,-1.1,0.08161518766352982,0.0063702440608748,0.0068142534507473,Down,Down,True
PRUPE_1G343000,-1.08161011176465,-1.0,0.08161011176464994,0.0193343904031942,0.0156297128608479,Down,Down,True
PRUPE_4G227400,-1.08157292957379,-1.0,0.08157292957378992,0.0453866469933471,0.0365046525581342,Down,Down,True
PRUPE_8G144100,-1.38155559903163,-1.3,0.0815555990316299,0.0007542729765191,0.000548146285141413,Down,Down,True
PRUPE_6G300100,-0.88145401917355,-0.8,0.08145401917355,0.0282713297327814,0.0279732282076497,NS,Down,False
PRUPE_3G268200,-0.781383409559785,-0.7,0.08138340955978507,0.0042859327785024,0.0034552858767683,NS,Down,False
PRUPE_1G212800,-1.18138138150552,-1.1,0.08138138150551999,0.0058645082483881,0.0048365804301962,Down,Down,True
PRUPE_2G264000,-1.68128489138202,-1.6,0.08128489138201989,3.14198588543522e-07,2.17905447786952e-07,Down,Down,True
PRUPE_8G058800,1.08126356303346,1.0,0.08126356303345994,0.0009850121369345,0.000679263080644364,Up,Up,True
PRUPE_4G101600,-0.781224135909712,-0.7,0.081224135909712,0.0126576468733395,0.0109822039635193,NS,Down,False
PRUPE_7G194600,-1.28093804926237,-1.2,0.08093804926237014,2.27522829973826e-06,1.55456533620819e-06,Down,Down,True
PRUPE_3G252500,0.880888177283317,0.8,0.08088817728331699,0.0225074523480078,0.0170824975505419,NS,Up,False
PRUPE_3G272200,-0.880797106193241,-0.8,0.08079710619324099,0.0368038157222487,0.0312690116518768,NS,Down,False
PRUPE_7G181400,0.880502352719491,0.8,0.08050235271949091,0.0267263515364825,0.0242152402552415,NS,Up,False
PRUPE_5G101900,-0.98049577231106,-0.9,0.08049577231105998,0.0207552453230063,0.0164651186514217,NS,Down,False
PRUPE_2G185100,-1.08048091985205,-1.0,0.08048091985204997,7.79399081105966e-05,4.18618161376906e-05,Down,Down,True
PRUPE_2G195100,0.879775101771357,0.8,0.07977510177135694,0.038020646934778,0.035640641823512,NS,Up,False
PRUPE_1G084300,-1.37943565158755,-1.3,0.07943565158755006,1.89193667241449e-08,3.4387670745464804e-09,Down,Down,True
PRUPE_5G074200,-0.979337802932026,-0.9,0.07933780293202597,0.0217610672048625,0.0205234433937461,NS,Down,False
PRUPE_6G278100,0.779241171368183,0.7,0.0792411713681831,0.037524809919608,0.0358798057127498,NS,Up,False
PRUPE_8G147800,1.47922165605007,1.4,0.07922165605007003,1.18009370543755e-07,3.49759896681272e-08,Up,Up,True
PRUPE_2G161300,-1.17917917319565,-1.1,0.07917917319564993,0.0008489912022897,0.000793644745956246,Down,Down,True
PRUPE_2G189600,0.979121205712828,0.9,0.07912120571282799,0.0106814078069917,0.0092731385049537,NS,Up,False
PRUPE_8G065300,-0.778473777778248,-0.7,0.07847377777824804,0.0101905741378659,0.0082777692173447,NS,Down,False
PRUPE_5G182900,-1.37829017286538,-1.3,0.07829017286537998,1.64258399703937e-05,9.23164299815061e-06,Down,Down,True
PRUPE_8G204100,0.877640923985628,0.8,0.07764092398562794,0.0100954253927653,0.0083685420024161,NS,Up,False
PRUPE_2G294600,-0.977594273720628,-0.9,0.077594273720628,0.0013100690467586,0.000920035685392735,NS,Down,False
PRUPE_1G287100,0.777222404884307,0.7,0.0772224048843071,0.0028792113352572,0.001660043675871,NS,Up,False
PRUPE_1G292800,-1.7770857892007,-1.7,0.07708578920069997,9.43492538559231e-10,8.52797223919224e-10,Down,Down,True
PRUPE_6G288600,0.676356891940725,0.6,0.07635689194072504,0.01737763186228,0.0138371419327194,NS,Up,False
PRUPE_3G285900,0.776171538451978,0.7,0.076171538451978,0.0397457117699314,0.0331910981016016,NS,Up,False
PRUPE_6G195800,1.17604032173344,1.1,0.07604032173344,0.0101427792377239,0.0108315097838538,Up,Up,True
PRUPE_6G271800,1.67597518202569,1.6,0.07597518202568998,3.92634909032933e-08,3.72501553271909e-08,Up,Up,True
PRUPE_3G166500,-0.975960710499158,-0.9,0.07596071049915798,0.0013753374694944,0.0013042520095057,NS,Down,False
PRUPE_7G138500,-1.2756341007219,-1.2,0.07563410072190013,0.0005110887798687,0.000383382131310688,Down,Down,True
PRUPE_1G511800,0.9752641813283,0.9,0.07526418132829993,0.0008851165133092,0.000549242062068788,NS,Up,False
PRUPE_8G210800,-0.775167737842694,-0.7,0.07516773784269404,0.0391338041160721,0.0382076265407333,NS,Down,False
PRUPE_1G471300,0.775116216477501,0.7,0.075116216477501,0.0371288858529413,0.0337563633536128,NS,Up,False
PRUPE_3G270200,-0.975085945335145,-0.9,0.07508594533514501,0.005916239438783,0.0054421760252915,NS,Down,False
PRUPE_4G263200,1.07504829845847,1.0,0.07504829845846994,1.08113200582026e-05,3.97118411490554e-06,Up,Up,True
PRUPE_3G082100,-1.27462899206727,-1.2,0.07462899206727003,1.36831154859625e-08,4.8105089877845705e-09,Down,Down,True
PRUPE_7G116500,-0.874311198544448,-0.8,0.07431119854444801,0.0006453163481335,0.000478553663910545,NS,Down,False
PRUPE_5G139900,-0.874048239561384,-0.8,0.07404823956138396,0.0008350173028367,0.000630318754703404,NS,Down,False
PRUPE_4G039600,0.673501023532498,0.6,0.07350102353249799,0.0256135706852844,0.0198483191524204,NS,Up,False
PRUPE_6G212200,0.87308694457584,0.8,0.07308694457583997,0.0133183348460943,0.012584928037308,NS,Up,False
PRUPE_4G051400,-0.872909671181725,-0.8,0.07290967118172498,0.0102975378111403,0.0092152592407268,NS,Down,False
PRUPE_6G302700,-0.872788525827683,-0.8,0.07278852582768292,0.0136336039207559,0.013541821824207,NS,Down,False
PRUPE_8G267700,-1.27277939042546,-1.2,0.07277939042546011,0.0015364236903296,0.0017336798849067,Down,Down,True
PRUPE_2G198700,-0.672596299125299,-0.6,0.07259629912529897,0.0100102232906857,0.0069145737339055,NS,Down,False
PRUPE_2G247800,1.17251506927609,1.1,0.07251506927608986,0.0036789395978287,0.0038336891742133,Up,Up,True
PRUPE_1G538200,1.17242746034687,1.1,0.07242746034686998,0.0042822205214617,0.0037555634716774,Up,Up,True
PRUPE_5G182700,-0.672115187189434,-0.6,0.072115187189434,0.0278242593903709,0.0217839294774638,NS,Down,False
PRUPE_1G142400,-0.972078510368699,-0.9,0.07207851036869894,0.0001096620298892,7.30703558155717e-05,NS,Down,False
PRUPE_2G045500,-0.771373803378326,-0.7,0.071373803378326,0.0263076596657357,0.0254447604202998,NS,Down,False
PRUPE_4G215700,-0.971341166032523,-0.9,0.07134116603252294,0.0063413111976472,0.0053829108477967,NS,Down,False
PRUPE_3G303900,-0.971336028561781,-0.9,0.071336028561781,0.0003324572984383,0.000188517902640729,NS,Down,False
PRUPE_4G281800,-0.871061834818441,-0.8,0.07106183481844097,0.0029057269801284,0.0023045442864716,NS,Down,False
PRUPE_1G045600,-1.07063681719602,-1.0,0.07063681719602011,0.0006679167290007,0.000426980992413245,Down,Down,True
PRUPE_1G259100,1.36985031468086,1.3,0.06985031468086,1.5434333158697e-07,6.63414545131116e-08,Up,Up,True
PRUPE_1G044000,-0.969787238924465,-0.9,0.06978723892446492,0.0025267867428943,0.0020423092937479,NS,Down,False
PRUPE_8G199800,-0.769621215205174,-0.7,0.06962121520517406,0.0036179395840751,0.0024317647390052,NS,Down,False
PRUPE_6G022200,1.56961690678235,1.5,0.06961690678235,1.98402380325874e-08,6.078560192411531e-09,Up,Up,True
PRUPE_5G088300,-0.669501714448068,-0.6,0.06950171444806807,0.0235276290765553,0.0167195355998462,NS,Down,False
PRUPE_4G147200,-1.46946363947534,-1.4,0.06946363947534007,6.08922266043358e-08,3.71014626603556e-08,Down,Down,True
PRUPE_2G302000,-1.16897538710765,-1.1,0.06897538710764994,0.0068298393764466,0.0046896794690098,Down,Down,True
PRUPE_1G367500,1.26892167079422,1.2,0.06892167079421996,0.0012853129042999,0.001075142255613,Up,Up,True
PRUPE_2G298300,-0.668636950994846,-0.6,0.06863695099484601,0.0490349946778028,0.0381342260892765,NS,Down,False
PRUPE_6G355600,0.868376364989847,0.8,0.068376364989847,0.0219443261692015,0.0172283073371854,NS,Up,False
PRUPE_8G042100,0.968184423173957,0.9,0.06818442317395701,0.0140686929537286,0.0127730660559444,NS,Up,False
PRUPE_6G342100,-1.46794167395668,-1.4,0.06794167395668005,2.09345824770986e-07,1.38730986065679e-07,Down,Down,True
PRUPE_6G185200,-1.16762199487536,-1.1,0.0676219948753598,0.0038247125629182,0.0032536742000631,Down,Down,True
PRUPE_2G251900,0.967170431845192,0.9,0.067170431845192,0.0154753189667413,0.0134754940751867,NS,Up,False
PRUPE_4G183300,-0.866856322346893,-0.8,0.06685632234689298,0.0489715251386481,0.0483269607305222,NS,Down,False
PRUPE_4G192700,-1.4666337931159,-1.4,0.06663379311590001,1.90613271677374e-05,9.94151498308911e-06,Down,Down,True
PRUPE_1G334400,-0.866445046098303,-0.8,0.06644504609830293,0.0290316936374532,0.0233009099870618,NS,Down,False
PRUPE_5G161700,-1.06614368998758,-1.0,0.06614368998758002,0.0006606157902714,0.000584330436839415,Down,Down,True
PRUPE_7G123400,-1.365951433007,-1.3,0.0659514330069999,2.57280048018227e-05,1.57041882427054e-05,Down,Down,True
PRUPE_8G214000,1.66593911207065,1.6,0.06593911207064984,1.78224059305607e-10,2.8502376533363096e-11,Up,Up,True
PRUPE_2G019500,-1.26565075259444,-1.2,0.06565075259444009,0.0001557032034279,0.000107730302496138,Down,Down,True
PRUPE_5G003000,-0.665635660130826,-0.6,0.065635660130826,0.0340678085249544,0.0300581581038201,NS,Down,False
PRUPE_6G260700,-0.865553456941706,-0.8,0.065553456941706,0.0395531370989105,0.0358798057127498,NS,Down,False
PRUPE_1G105000,0.765520340049629,0.7,0.06552034004962903,0.026121074565081,0.0219306156133863,NS,Up,False
PRUPE_5G124100,-0.865387600750254,-0.8,0.06538760075025396,0.0149539241388396,0.0129040493213392,NS,Down,False
PRUPE_6G275100,-1.16529916157071,-1.1,0.06529916157070992,0.000170776113615,0.000111884227313349,Down,Down,True
PRUPE_6G186100,-0.964944042708831,-0.9,0.06494404270883103,0.0261191848200567,0.027061482433732,NS,Down,False
PRUPE_1G119800,-0.864616949769464,-0.8,0.06461694976946397,0.0383582150386175,0.0327258576856233,NS,Down,False
PRUPE_1G189800,0.764477892698787,0.7,0.06447789269878701,0.0149857209485689,0.013494899612569,NS,Up,False
PRUPE_5G244500,-1.264358704103,-1.2,0.06435870410300004,2.44217254956575e-09,4.38904298904845e-10,Down,Down,True
PRUPE_4G201200,0.864180289390452,0.8,0.06418028939045195,0.0161758002875043,0.0135596536926229,NS,Up,False
PRUPE_2G171700,1.26392748852557,1.2,0.06392748852557006,0.0007980701444694,0.000483528083183644,Up,Up,True
PRUPE_1G327400,0.96369172490905,0.9,0.06369172490904995,0.0282951379514606,0.0301440944963811,NS,Up,False
PRUPE_4G262900,-1.26361529935268,-1.2,0.06361529935267995,5.70118335287805e-06,3.97118411490554e-06,Down,Down,True
PRUPE_1G317600,-1.06328137157567,-1.0,0.06328137157566993,0.0008206085099098,0.000522004170358931,Down,Down,True
PRUPE_1G277000,-0.562970609644556,-0.5,0.06297060964455603,0.0231452540279191,0.0152461517564082,NS,Down,False
PRUPE_3G209500,0.96286123442448,0.9,0.06286123442448,9.02808608719746e-05,4.36023524898603e-05,NS,Up,False
PRUPE_2G292400,-0.862774089400289,-0.8,0.06277408940028895,0.0109432661456226,0.008016248994629,NS,Down,False
