# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 2 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-ENAD-3
# Timestamp: Mon, 17-Nov-2025 13:52:35
Gene ID	Gene Name	'drought environment' vs 'none' in 'leaf' .foldChange	'drought environment' vs 'none' in 'leaf'.pValue	'drought environment' vs 'none' in 'root' .foldChange	'drought environment' vs 'none' in 'root'.pValue
PRUPE_2G241300	PRUPE_2G241300	-0.3	0.848381027484128	-0.2	0.592238133794705
PRUPE_2G241500	PRUPE_2G241500	0.1	0.998696915227065	-0.1	0.919254678810564
PRUPE_2G241600	PRUPE_2G241600	0.8	0.0246045254015977	0.3	0.577591383718558
PRUPE_2G241700	PRUPE_2G241700			-0.9	0.22554228130784
PRUPE_2G241800	PRUPE_2G241800			0.5	0.538833361580736
PRUPE_2G241900	PRUPE_2G241900			0.4	0.6614681043505
PRUPE_2G242000	PRUPE_2G242000			0.6	0.613014455723701
PRUPE_2G242200	PRUPE_2G242200			-0.4	0.781631568110962
PRUPE_2G242400	PRUPE_2G242400	-0.2	0.952624077056926		
PRUPE_2G242500	PRUPE_2G242500			-0.3	0.816647968013971
PRUPE_2G242600	PRUPE_2G242600			-2.0	1.09999348548896E-15
PRUPE_2G242700	PRUPE_2G242700			0.4	0.782082730017055
PRUPE_2G242800	PRUPE_2G242800	-0.2	0.998696915227065	-0.2	0.821079644926119
PRUPE_2G242900	PRUPE_2G242900			-0.1	0.955606903490796
PRUPE_2G243000	PRUPE_2G243000			0.1	0.91568955724618
PRUPE_2G243100	PRUPE_2G243100			0.4	0.203028325854052
PRUPE_2G243200	PRUPE_2G243200			0.7	0.0517777549948268
PRUPE_2G243300	PRUPE_2G243300	-0.1	0.998696915227065	-0.2	0.683753863294722
PRUPE_2G243400	PRUPE_2G243400	0.3	0.930920997426841	-0.1	0.969146275870143
PRUPE_2G243500	PRUPE_2G243500			-1.0	0.0155032397135795
PRUPE_2G243600	PRUPE_2G243600			-0.8	0.271104465759053
PRUPE_2G243800	PRUPE_2G243800			0.3	0.771792797536662
PRUPE_2G243900	PRUPE_2G243900			0.1	0.946956844919417
PRUPE_2G244000	PRUPE_2G244000	-0.4	0.783734747954347	0.2	0.852433326894273
PRUPE_2G244100	PRUPE_2G244100			-0.4	0.575734984909878
PRUPE_2G244200	PRUPE_2G244200			-1.0	0.00517367566935117
PRUPE_2G244300	PRUPE_2G244300			0.7	0.248758062086536
PRUPE_2G244400	PRUPE_2G244400	0.1	0.998696915227065	-0.1	0.834419437760302
PRUPE_2G244500	PRUPE_2G244500			0.2	0.70821396977168
PRUPE_2G244600	PRUPE_2G244600	-0.2	0.998696915227065		
PRUPE_2G244800	PRUPE_2G244800	-0.2	0.958100320971535	-0.3	0.735853488388194
PRUPE_2G244900	PRUPE_2G244900	0.9	8.1618016659258E-5	-0.1	0.934069247188674
PRUPE_2G245000	PRUPE_2G245000	-0.5	0.105063145530553	-0.2	0.555760423876377
PRUPE_2G245100	PRUPE_2G245100			0.1	0.945928297279186
PRUPE_2G245300	PRUPE_2G245300	0.4	0.846636490657126	0.5	0.352285819847108
PRUPE_2G245400	PRUPE_2G245400	-0.1	0.998696915227065	-0.2	0.733734272287535
PRUPE_2G245700	PRUPE_2G245700	0.2	0.858803780770664		
PRUPE_2G245800	PRUPE_2G245800			0.4	0.767100393935117
PRUPE_2G245900	PRUPE_2G245900	0.1	0.998696915227065	-0.3	0.688984860314548
PRUPE_2G246000	PRUPE_2G246000	0.2	0.997351678391495	-0.2	0.608158445721199
PRUPE_2G246100	PRUPE_2G246100	0.2	0.97946936113425	-0.2	0.758700513942952
PRUPE_2G246200	PRUPE_2G246200	-0.2	0.998696915227065	-0.2	0.778266368802391
PRUPE_2G246300	PRUPE_2G246300			0.2	0.825918228724331
PRUPE_2G246400	PRUPE_2G246400			0.1	0.773100348125912
PRUPE_2G246500	PRUPE_2G246500			0.6	0.576310221836776
PRUPE_2G246600	PRUPE_2G246600	0.1	0.998696915227065	0.2	0.86990563149564
PRUPE_2G246800	PRUPE_2G246800			1.2	0.103957101543019
PRUPE_2G246900	PRUPE_2G246900			-0.2	0.868210686389141
PRUPE_2G247000	PRUPE_2G247000	-0.3	0.847099667068082	-0.3	0.6300891478572
PRUPE_2G247100	PRUPE_2G247100			1.6	0.0156616168408555
PRUPE_2G247200	PRUPE_2G247200			-0.2	0.651815545747074
PRUPE_2G247300	PRUPE_2G247300	-0.1	0.989733809524351	-0.6	0.270858790964426
PRUPE_2G247400	PRUPE_2G247400	-0.2	0.998696915227065	-0.2	0.739176570304324
PRUPE_2G247500	PRUPE_2G247500			0.4	0.689620825411484
PRUPE_2G247600	PRUPE_2G247600			-0.2	0.837072717147761
PRUPE_2G247700	PRUPE_2G247700	0.1	0.998696915227065		
PRUPE_2G247800	PRUPE_2G247800			1.1	0.00383368917421334
PRUPE_2G247900	PRUPE_2G247900			0.4	0.650523613609797
PRUPE_2G248000	PRUPE_2G248000	0.3	0.596198810473663	0.6	0.65655416734899
PRUPE_2G248200	PRUPE_2G248200			-0.5	0.150661211901735
PRUPE_2G248400	PRUPE_2G248400			-0.8	0.424756251722408
PRUPE_2G248500	PRUPE_2G248500	-0.2	0.990579582221226	-0.4	0.370963242461647
PRUPE_2G248600	PRUPE_2G248600			0.4	0.430273829205752
PRUPE_2G248700	PRUPE_2G248700			-0.5	0.110778666488178
PRUPE_2G248800	PRUPE_2G248800	-0.1	0.998696915227065	0.5	0.0780937024684386
PRUPE_2G248900	PRUPE_2G248900	0.1	0.998696915227065		
PRUPE_2G249000	PRUPE_2G249000	0.2	0.877188549627619	0.1	0.932872355415038
PRUPE_2G249100	PRUPE_2G249100	0.9	5.68710893047003E-8	0.4	0.565716119234024
PRUPE_2G249200	PRUPE_2G249200	0.1	0.998696915227065	0.2	0.67409461160825
PRUPE_2G249300	PRUPE_2G249300			-0.1	0.844700043018814
PRUPE_2G249400	PRUPE_2G249400	-0.2	0.998696915227065	0.3	0.666012964175577
PRUPE_2G249500	PRUPE_2G249500			-0.1	0.958333217587648
PRUPE_2G249700	PRUPE_2G249700			0.3	0.869577228768676
PRUPE_2G249800	PRUPE_2G249800			-0.2	0.875546112526186
PRUPE_2G249900	PRUPE_2G249900			-0.2	0.794755018554003
PRUPE_2G250000	PRUPE_2G250000			0.6	0.305195177269378
PRUPE_2G250100	PRUPE_2G250100	0.1	0.998696915227065	0.1	0.874105043472658
PRUPE_2G250300	PRUPE_2G250300			1.1	0.0898042802110356
PRUPE_2G250400	PRUPE_2G250400	0.1	0.998696915227065	-0.2	0.8264199468963
PRUPE_2G250700	PRUPE_2G250700			0.5	0.603607075301507
PRUPE_2G250800	PRUPE_2G250800	-0.1	0.998696915227065	-0.4	0.611123883407736
PRUPE_2G250900	PRUPE_2G250900			0.1	0.949905588142141
PRUPE_2G251000	PRUPE_2G251000	0.3	0.887930412897212	-0.5	0.116934378339141
PRUPE_2G251100	PRUPE_2G251100	-0.2	0.998696915227065	-0.2	0.836388098062241
PRUPE_2G251200	PRUPE_2G251200	-0.2	0.8914792157117	-0.4	0.635891721684245
PRUPE_2G251300	PRUPE_2G251300			0.2	0.832110608216246
PRUPE_2G251500	PRUPE_2G251500			0.7	0.412055811680116
PRUPE_2G251900	PRUPE_2G251900			0.9	0.0134754940751867
PRUPE_2G252000	PRUPE_2G252000			0.1	0.968878738875842
PRUPE_2G252200	PRUPE_2G252200			-0.6	0.482608590579738
PRUPE_2G252500	PRUPE_2G252500	-0.1	0.998696915227065	0.7	0.299807115475799
PRUPE_2G252600	PRUPE_2G252600	-0.2	0.998696915227065	0.1	0.893520107855908
PRUPE_2G252800	PRUPE_2G252800	-0.3	0.179598738705586	-0.4	0.283030204360491
PRUPE_2G252900	PRUPE_2G252900			-0.2	0.870768521582511
PRUPE_2G253300	PRUPE_2G253300	-0.5	0.534169001643119	0.4	0.731560853423246
PRUPE_2G253400	PRUPE_2G253400			-0.3	0.7412679818547
PRUPE_2G253500	PRUPE_2G253500	0.7	0.0967046746502614	1.1	0.038314132595695
PRUPE_2G253700	PRUPE_2G253700			0.4	0.446303421851917
PRUPE_2G253900	PRUPE_2G253900			-0.3	0.860572671809795
PRUPE_2G254100	PRUPE_2G254100	0.1	0.998696915227065	0.1	0.961408317918974
PRUPE_2G254200	PRUPE_2G254200			0.1	0.972576796692293
PRUPE_2G254300	PRUPE_2G254300			1.2	0.141916981102533
PRUPE_2G254400	PRUPE_2G254400			0.8	0.436201116418808
PRUPE_2G254500	PRUPE_2G254500			-0.5	0.105841302664019
PRUPE_2G254600	PRUPE_2G254600			-0.1	0.933542092436927
PRUPE_2G254900	PRUPE_2G254900			-1.1	0.126099747280747
PRUPE_2G255100	PRUPE_2G255100	0.2	0.848381027484128	-0.3	0.565209612406084
PRUPE_2G255200	PRUPE_2G255200	0.1	0.998696915227065	-0.3	0.32717792568412
PRUPE_2G255300	PRUPE_2G255300			0.3	0.837529715646733
PRUPE_2G255400	PRUPE_2G255400	0.1	0.998696915227065		
PRUPE_2G255500	PRUPE_2G255500	-0.1	0.998696915227065	-0.3	0.317963707347384
PRUPE_2G255600	PRUPE_2G255600			0.4	0.757180141996797
PRUPE_2G256100	PRUPE_2G256100	2.3	2.99969236696709E-34	0.6	0.193447350186193
PRUPE_2G256200	PRUPE_2G256200			-0.1	0.940987646797302
PRUPE_2G256300	PRUPE_2G256300	-0.1	0.998696915227065	0.1	0.895889546057778
PRUPE_2G256400	PRUPE_2G256400	-0.1	0.998696915227065	-0.3	0.552008048233562
PRUPE_2G256500	PRUPE_2G256500			-0.2	0.848171883314038
PRUPE_2G256600	PRUPE_2G256600	-0.1	0.998696915227065		
PRUPE_2G256700	PRUPE_2G256700			-3.1	1.17887399243527E-10
PRUPE_2G256800	PRUPE_2G256800			-0.2	0.85560894224903
PRUPE_2G256900	PRUPE_2G256900			-1.0	0.096853807345358
PRUPE_2G257400	PRUPE_2G257400			0.6	0.321559826802399
PRUPE_2G257500	PRUPE_2G257500			-0.1	0.899706190528763
PRUPE_2G257600	PRUPE_2G257600			0.2	0.841102662974214
PRUPE_2G257700	PRUPE_2G257700			-0.2	0.818555240054441
PRUPE_2G257800	PRUPE_2G257800			1.0	0.104158266357557
PRUPE_2G257900	PRUPE_2G257900	-0.1	0.998696915227065		
PRUPE_2G258000	PRUPE_2G258000	0.1	0.998696915227065		
PRUPE_2G258200	PRUPE_2G258200	-0.1	0.998696915227065	-0.7	0.285280384851682
PRUPE_2G258300	PRUPE_2G258300	-0.1	0.998696915227065	-0.1	0.915989323458424
PRUPE_2G258500	PRUPE_2G258500			-0.5	0.319417404544314
PRUPE_2G258700	PRUPE_2G258700			-0.2	0.70615965143412
PRUPE_2G258800	PRUPE_2G258800	-0.2	0.998696915227065	-0.2	0.719237531762704
PRUPE_2G258900	PRUPE_2G258900	0.3	0.672767846984285	-0.6	0.131534803295776
PRUPE_2G259000	PRUPE_2G259000			0.2	0.921757310245158
PRUPE_2G259100	PRUPE_2G259100	-0.4	0.697896594615227	-0.1	0.948420163668596
PRUPE_2G259200	PRUPE_2G259200			-0.1	0.735853488388194
PRUPE_2G259300	PRUPE_2G259300			-0.2	0.700505783726789
PRUPE_2G259400	PRUPE_2G259400			-0.4	0.398333535129427
PRUPE_2G259500	PRUPE_2G259500	-0.1	0.998696915227065	-0.1	0.883212315737032
PRUPE_2G259600	PRUPE_2G259600	-0.1	0.998696915227065	-0.3	0.712600741886103
PRUPE_2G259700	PRUPE_2G259700			-0.3	0.812446646232544
PRUPE_2G259900	PRUPE_2G259900	-0.9	6.36490909532057E-5	-0.7	0.465845886184486
PRUPE_2G260000	PRUPE_2G260000			0.4	0.722841460126362
PRUPE_2G260100	PRUPE_2G260100			-1.6	0.0215069987459767
PRUPE_2G260200	PRUPE_2G260200			0.4	0.692876499639834
PRUPE_2G260600	PRUPE_2G260600			0.5	0.572383515848888
PRUPE_2G260700	PRUPE_2G260700	-0.4	0.738067042321304	0.4	0.668159932367447
PRUPE_2G260800	PRUPE_2G260800			0.7	0.536426921072062
PRUPE_2G261000	PRUPE_2G261000			-0.1	0.956568134830908
PRUPE_2G261100	PRUPE_2G261100	-0.1	0.998696915227065	0.4	0.746751960749854
PRUPE_2G261200	PRUPE_2G261200			0.4	0.524085507324754
PRUPE_2G261300	PRUPE_2G261300			0.1	0.958322621504793
PRUPE_2G261400	PRUPE_2G261400	0.3	0.829690934460512	0.2	0.709348329371209
PRUPE_2G261500	PRUPE_2G261500			-0.1	0.958333217587648
PRUPE_2G261600	PRUPE_2G261600			0.2	0.89181216074294
PRUPE_2G261700	PRUPE_2G261700			0.1	0.975077855653311
PRUPE_2G261800	PRUPE_2G261800	-0.1	0.998696915227065	-0.1	0.943256392995491
PRUPE_2G261900	PRUPE_2G261900			-0.1	0.895832037602459
PRUPE_2G262000	PRUPE_2G262000	0.1	0.998696915227065	-0.3	0.56221574890347
PRUPE_2G262100	PRUPE_2G262100	0.4	0.717008479321801	-0.1	0.822435519058902
PRUPE_2G262200	PRUPE_2G262200	-0.1	0.998696915227065		
PRUPE_2G262400	PRUPE_2G262400	0.2	0.884282693906291	-0.7	4.41474649091629E-4
PRUPE_2G262500	PRUPE_2G262500	-0.1	0.998696915227065	-0.3	0.677971387503892
PRUPE_2G262700	PRUPE_2G262700			0.2	0.795243163304748
PRUPE_2G262800	PRUPE_2G262800			-0.1	0.845389450671095
PRUPE_2G262900	PRUPE_2G262900			-0.7	0.243397009137896
PRUPE_2G263000	PRUPE_2G263000			-1.0	0.140007037001918
PRUPE_2G263200	PRUPE_2G263200			0.4	0.55715081156925
PRUPE_2G263300	PRUPE_2G263300	0.1	0.998696915227065	-0.2	0.912825539372088
PRUPE_2G263400	PRUPE_2G263400	0.3	0.903159416255381	-0.3	0.535849118868878
PRUPE_2G263500	PRUPE_2G263500			0.5	0.295199146647331
PRUPE_2G263600	PRUPE_2G263600	-0.4	0.275269770661002	-0.5	0.409593504277943
PRUPE_2G263700	PRUPE_2G263700	-0.1	0.998696915227065		
PRUPE_2G263800	PRUPE_2G263800	0.4	0.602362080295865	0.3	0.686748717974613
PRUPE_2G263900	PRUPE_2G263900	-0.6	0.00604285810825785	-0.6	0.633586510793675
PRUPE_2G264000	PRUPE_2G264000	-1.4	1.9837745144611E-6	-1.6	2.17905447786952E-7
PRUPE_2G264100	PRUPE_2G264100			0.3	0.681367686651045
PRUPE_2G264200	PRUPE_2G264200	0.3	0.932587228677988	0.3	0.678095264887683
PRUPE_2G264300	PRUPE_2G264300			0.9	0.0027963567849057
PRUPE_2G264400	PRUPE_2G264400			-0.1	0.872045815426021
PRUPE_2G264700	PRUPE_2G264700	-0.1	0.998696915227065	0.2	0.726852439396661
PRUPE_2G264800	PRUPE_2G264800			0.2	0.777535236894602
PRUPE_2G265000	PRUPE_2G265000	0.6	0.202366994245969	-0.1	0.915989323458424
PRUPE_2G265100	PRUPE_2G265100	0.1	0.998696915227065		
PRUPE_2G265200	PRUPE_2G265200	0.1	0.998696915227065	-0.2	0.757180141996797
PRUPE_2G265300	PRUPE_2G265300	-0.1	0.998696915227065	-0.2	0.620734277699696
PRUPE_2G265500	PRUPE_2G265500			0.3	0.668146860830538
PRUPE_2G265600	PRUPE_2G265600			0.2	0.836258838404811
PRUPE_2G265700	PRUPE_2G265700	0.2	0.913554087961444		
PRUPE_2G265800	PRUPE_2G265800			0.5	0.357507123577313
PRUPE_2G266000	PRUPE_2G266000			0.5	0.219930400325751
PRUPE_2G266100	PRUPE_2G266100			-1.0	0.00373591823482198
PRUPE_2G266300	PRUPE_2G266300			0.9	0.367936594902859
PRUPE_2G266400	PRUPE_2G266400	0.1	0.998696915227065	0.6	0.0573870054519426
PRUPE_2G266500	PRUPE_2G266500	-0.1	0.998696915227065	-0.2	0.840482137797255
PRUPE_2G266700	PRUPE_2G266700	0.1	0.998696915227065	-0.3	0.371729480698866
PRUPE_2G266800	PRUPE_2G266800	-0.1	0.998696915227065	-0.1	0.910478377482726
PRUPE_2G266900	PRUPE_2G266900			0.3	0.823105076524208
PRUPE_2G267000	PRUPE_2G267000			0.3	0.75047138425929
PRUPE_2G267100	PRUPE_2G267100	-0.1	0.998696915227065	-0.2	0.751453248236768
PRUPE_2G267200	PRUPE_2G267200	-0.1	0.998696915227065	-0.5	0.250633759705346
PRUPE_2G267300	PRUPE_2G267300			0.2	0.781168882347922
PRUPE_2G267400	PRUPE_2G267400			0.5	0.666012964175577
PRUPE_2G267500	PRUPE_2G267500			0.5	0.613836973901268
PRUPE_2G267600	PRUPE_2G267600			-0.7	0.438189692628879
PRUPE_2G267700	PRUPE_2G267700	-0.1	0.998696915227065	0.1	0.919181058382147
PRUPE_2G267800	PRUPE_2G267800	-0.5	0.545908804067576		
PRUPE_2G267900	PRUPE_2G267900			-0.2	0.883212315737032
PRUPE_2G268000	PRUPE_2G268000	-0.1	0.983770195582392	-0.1	0.956836060405565
PRUPE_2G268800	PRUPE_2G268800			-0.1	0.932959354208898
PRUPE_2G268900	PRUPE_2G268900			0.8	0.346259525004928
PRUPE_2G269000	PRUPE_2G269000	-0.1	0.998696915227065	0.3	0.570030821594592
PRUPE_2G269100	PRUPE_2G269100	0.5	0.590175014945806	0.4	0.604814535943442
PRUPE_2G269200	PRUPE_2G269200			-0.2	0.852956104275106
PRUPE_2G269300	PRUPE_2G269300			0.3	0.794760257453431
PRUPE_2G269400	PRUPE_2G269400	0.3	0.928457533533356	-0.4	0.703422639059423
PRUPE_2G269600	PRUPE_2G269600	-0.2	0.976861513547841	-0.2	0.662720694638319
PRUPE_2G269700	PRUPE_2G269700	0.1	0.998696915227065		
PRUPE_2G269800	PRUPE_2G269800	-0.4	0.580863892123841	-0.7	0.259827656047036
PRUPE_2G270300	PRUPE_2G270300			0.2	0.86386322794167
PRUPE_2G270400	PRUPE_2G270400			-0.5	0.430739043427421
PRUPE_2G270600	PRUPE_2G270600			0.2	0.883710481695343
PRUPE_2G270700	PRUPE_2G270700	0.5	0.35249183586948	-0.4	0.4119970676661
PRUPE_2G270800	PRUPE_2G270800			-0.4	0.530027031972984
PRUPE_2G271100	PRUPE_2G271100			-0.6	0.299807115475799
PRUPE_2G271200	PRUPE_2G271200	0.2	0.857004154392386	-0.2	0.869187466318933
PRUPE_2G271300	PRUPE_2G271300			1.2	0.00267043961990131
PRUPE_2G271400	PRUPE_2G271400			0.2	0.869368883911987
PRUPE_2G271500	PRUPE_2G271500			0.2	0.880067494717907
PRUPE_2G271800	PRUPE_2G271800	-0.2	0.98650603489159	-0.1	0.872269403294505
PRUPE_2G272300	PRUPE_2G272300			-1.2	0.0064306338064523
PRUPE_2G272400	PRUPE_2G272400	-0.3	0.926881816136491	-0.7	0.115311332218238
PRUPE_2G272500	PRUPE_2G272500			-0.9	0.0524222578100566
PRUPE_2G272600	PRUPE_2G272600	-0.2	0.998696915227065	-0.2	0.758307338359998
PRUPE_2G272700	PRUPE_2G272700	-0.2	0.972465196756267	-0.2	0.712600741886103
PRUPE_2G272800	PRUPE_2G272800			0.1	0.935970122358067
PRUPE_2G272900	PRUPE_2G272900	0.2	0.998696915227065		
PRUPE_2G273000	PRUPE_2G273000			0.5	0.35685035914303
PRUPE_2G273100	PRUPE_2G273100			-0.1	0.837738386884536
PRUPE_2G273300	PRUPE_2G273300	-0.2	0.998696915227065	0.3	0.67942240331032
PRUPE_2G273400	PRUPE_2G273400			-0.6	0.179844567800686
PRUPE_2G273500	PRUPE_2G273500	0.1	0.998696915227065	-0.5	0.467397962748304
PRUPE_2G273600	PRUPE_2G273600	-0.1	0.998696915227065		
PRUPE_2G273700	PRUPE_2G273700	0.2	0.987307075207219	-0.2	0.785325708413755
PRUPE_2G274000	PRUPE_2G274000	-0.1	0.998696915227065	-0.2	0.682064987094934
PRUPE_2G274100	PRUPE_2G274100			-0.7	0.434908486823693
PRUPE_2G274300	PRUPE_2G274300			-1.6	0.0141685682207715
PRUPE_2G274400	PRUPE_2G274400			-1.2	0.0902904719099079
PRUPE_2G274500	PRUPE_2G274500	0.4	0.247375728098751	-0.3	0.460104314958676
PRUPE_2G274600	PRUPE_2G274600			-0.3	0.788593026817942
PRUPE_2G274800	PRUPE_2G274800	-0.1	0.998696915227065	-0.1	0.954526637011781
PRUPE_2G274900	PRUPE_2G274900			-0.4	0.760854716571855
PRUPE_2G275100	PRUPE_2G275100	-0.1	0.998696915227065		
PRUPE_2G275200	PRUPE_2G275200	-0.3	0.903546645618656	0.4	0.540413190370196
PRUPE_2G275300	PRUPE_2G275300	-0.4	0.543114824369724	0.5	0.299807115475799
PRUPE_2G275400	PRUPE_2G275400			-0.1	0.956372771684337
PRUPE_2G275500	PRUPE_2G275500			0.5	0.590995750637183
PRUPE_2G275800	PRUPE_2G275800			0.5	0.35685035914303
PRUPE_2G275900	PRUPE_2G275900			0.3	0.717437518247592
PRUPE_2G276000	PRUPE_2G276000			0.1	0.903455562106344
PRUPE_2G276200	PRUPE_2G276200			0.7	0.552525527743947
PRUPE_2G276400	PRUPE_2G276400			0.6	0.41005895721278
PRUPE_2G276500	PRUPE_2G276500	-0.1	0.998696915227065	0.1	0.931350672797436
PRUPE_2G276700	PRUPE_2G276700	0.1	0.998696915227065	-0.3	0.430465052144665
PRUPE_2G276800	PRUPE_2G276800	0.5	0.247375728098751		
PRUPE_2G276900	PRUPE_2G276900	0.2	0.998696915227065	-0.1	0.898479402545702
PRUPE_2G277000	PRUPE_2G277000			-0.2	0.623083140602715
PRUPE_2G277100	PRUPE_2G277100			0.7	0.536589707890393
PRUPE_2G277200	PRUPE_2G277200	1.5	1.40024800869967E-12	0.8	0.016534256764738
PRUPE_2G277300	PRUPE_2G277300	0.1	0.998696915227065	-0.4	0.52757689071392
PRUPE_2G277400	PRUPE_2G277400	-0.1	0.998696915227065	-0.1	0.82796857639044
PRUPE_2G277700	PRUPE_2G277700	0.1	0.998696915227065	-0.3	0.412055811680116
PRUPE_2G277800	PRUPE_2G277800			-0.7	0.382287561307879
PRUPE_2G278000	PRUPE_2G278000			0.1	0.880067494717907
PRUPE_2G278100	PRUPE_2G278100			0.3	0.859329610849245
PRUPE_2G278200	PRUPE_2G278200			-0.5	0.645353358545425
PRUPE_2G278300	PRUPE_2G278300			0.1	0.936135301616045
PRUPE_2G278400	PRUPE_2G278400			-0.1	0.943256392995491
PRUPE_2G278600	PRUPE_2G278600	0.2	0.998696915227065	0.2	0.788176374368503
PRUPE_2G278900	PRUPE_2G278900			-0.2	0.813027660173883
PRUPE_2G279100	PRUPE_2G279100			0.2	0.913147303296335
PRUPE_2G279400	PRUPE_2G279400			-0.3	0.868828339177956
PRUPE_2G279600	PRUPE_2G279600			0.2	0.869361910599338
PRUPE_2G279700	PRUPE_2G279700			-1.9	0.00277883846764204
PRUPE_2G279800	PRUPE_2G279800			0.2	0.915989323458424
PRUPE_2G279900	PRUPE_2G279900	-0.6	0.00891052938787392		
PRUPE_2G280000	PRUPE_2G280000			0.1	0.940647502997139
PRUPE_2G280100	PRUPE_2G280100			-0.2	0.890343442362119
PRUPE_2G280400	PRUPE_2G280400			0.3	0.871896632967988
PRUPE_2G280500	PRUPE_2G280500			0.5	0.502461906614492
PRUPE_2G280600	PRUPE_2G280600	-0.3	0.97946936113425	-0.1	0.951858496158989
PRUPE_2G280700	PRUPE_2G280700	0.1	0.998696915227065	0.3	0.71327517212414
PRUPE_2G280800	PRUPE_2G280800	-0.2	0.8914792157117	-0.1	0.962041316068351
PRUPE_2G281000	PRUPE_2G281000	0.1	0.998696915227065	-0.3	0.351448214753738
PRUPE_2G281100	PRUPE_2G281100	-0.4	0.054222355841176	-0.5	0.354354554134409
PRUPE_2G281200	PRUPE_2G281200	-0.2	0.998696915227065	-0.3	0.537344505104295
PRUPE_2G281300	PRUPE_2G281300	-0.3	0.565178507926365	-0.5	0.0447207322020078
PRUPE_2G281400	PRUPE_2G281400			0.6	0.406895488473522
PRUPE_2G281500	PRUPE_2G281500			-0.4	0.750800922520617
PRUPE_2G281600	PRUPE_2G281600	-0.7	0.0326400384012526	-0.4	0.372365482984296
PRUPE_2G281700	PRUPE_2G281700			0.4	0.600909196086595
PRUPE_2G281900	PRUPE_2G281900	0.6	0.0271680652221452	-1.1	0.00141764682718493
PRUPE_2G282000	PRUPE_2G282000			-0.1	0.843961511158085
PRUPE_2G282100	PRUPE_2G282100			-1.3	0.00465773654783961
PRUPE_2G282300	PRUPE_2G282300			0.2	0.710325790939386
PRUPE_2G282400	PRUPE_2G282400			0.3	0.663032285736929
PRUPE_2G282500	PRUPE_2G282500			0.3	0.618507399522296
PRUPE_2G282600	PRUPE_2G282600			0.1	0.972064643750208
PRUPE_2G282700	PRUPE_2G282700			0.1	0.892461829911989
PRUPE_2G283000	PRUPE_2G283000			0.6	0.351127252639804
PRUPE_2G283100	PRUPE_2G283100			0.4	0.735853488388194
PRUPE_2G283300	PRUPE_2G283300			-0.9	0.328198618841818
PRUPE_2G283600	PRUPE_2G283600			-0.1	0.964612877319037
PRUPE_2G283700	PRUPE_2G283700			-0.1	0.868828339177956
PRUPE_2G283800	PRUPE_2G283800			0.1	0.936135301616045
PRUPE_2G283900	PRUPE_2G283900	1.4	2.80143891752689E-11	0.3	0.849427237941851
PRUPE_2G284000	PRUPE_2G284000	0.1	0.998696915227065	0.3	0.620214988449053
PRUPE_2G284100	PRUPE_2G284100	0.5	0.210494745462857	0.2	0.792295612283009
PRUPE_2G284200	PRUPE_2G284200			-0.2	0.784957954227946
PRUPE_2G284300	PRUPE_2G284300			-0.4	0.538883517711707
PRUPE_2G284500	PRUPE_2G284500	0.1	0.998696915227065	0.1	0.929721585344839
PRUPE_2G284600	PRUPE_2G284600			-0.1	0.957695283978898
PRUPE_2G284800	PRUPE_2G284800			0.4	0.763003668978922
PRUPE_2G285300	PRUPE_2G285300	-0.3	0.926881816136491	-0.2	0.926559123716745
PRUPE_2G285500	PRUPE_2G285500			-0.5	0.658894709764377
PRUPE_2G285700	PRUPE_2G285700			-0.1	0.968674027800302
PRUPE_2G285900	PRUPE_2G285900			-0.1	0.932657638372407
PRUPE_2G286100	PRUPE_2G286100			0.2	0.880067494717907
PRUPE_2G286500	PRUPE_2G286500			-0.3	0.81848110924509
PRUPE_2G286600	PRUPE_2G286600			-0.2	0.889223853030237
PRUPE_2G286700	PRUPE_2G286700			-0.5	0.446524085501511
PRUPE_2G286800	PRUPE_2G286800			-0.2	0.907352775356716
PRUPE_2G286900	PRUPE_2G286900	0.3	0.610972720139459	0.1	0.956836060405565
PRUPE_2G287100	PRUPE_2G287100	0.1	0.998696915227065	-0.6	0.417194846945823
PRUPE_2G287200	PRUPE_2G287200	-0.2	0.998696915227065	0.3	0.593606654029733
PRUPE_2G287400	PRUPE_2G287400			0.7	0.479007034654759
PRUPE_2G287500	PRUPE_2G287500			-0.1	0.877223998738432
PRUPE_2G287700	PRUPE_2G287700	-0.2	0.928816639961922	-0.3	0.664153153513712
PRUPE_2G287900	PRUPE_2G287900			0.3	0.874259592749774
PRUPE_2G288200	PRUPE_2G288200			0.2	0.763138047276531
PRUPE_2G288500	PRUPE_2G288500			-0.1	0.952242422901363
PRUPE_2G288600	PRUPE_2G288600			-1.0	0.00534781153727041
PRUPE_2G288700	PRUPE_2G288700			-0.2	0.800278286691898
PRUPE_2G288800	PRUPE_2G288800	-0.5	0.27722643050965	-0.5	0.44183115922583
PRUPE_2G288900	PRUPE_2G288900	0.1	0.998696915227065		
PRUPE_2G289000	PRUPE_2G289000	0.2	0.998696915227065	-0.2	0.754419481569153
PRUPE_2G289100	PRUPE_2G289100	0.4	0.594414379146193		
PRUPE_2G289200	PRUPE_2G289200	0.1	0.998696915227065	-0.1	0.898940718394611
